case_id,response_key,cost_score
dense_p04_a01,a1f73b836b6d7db0ae64999c3dfce12dab2fa8199e9f3013a6a73cbe4a71e10a,11.953125
dense_p04_a02,a1f73b836b6d7db0ae64999c3dfce12dab2fa8199e9f3013a6a73cbe4a71e10a,11.953125
dense_p04_a03,a1f73b836b6d7db0ae64999c3dfce12dab2fa8199e9f3013a6a73cbe4a71e10a,11.953125
dense_p04_a04,a1f73b836b6d7db0ae64999c3dfce12dab2fa8199e9f3013a6a73cbe4a71e10a,11.953125
dense_p04_a05,a1f73b836b6d7db0ae64999c3dfce12dab2fa8199e9f3013a6a73cbe4a71e10a,11.953125
dense_p04_a06,a1f73b836b6d7db0ae64999c3dfce12dab2fa8199e9f3013a6a73cbe4a71e10a,11.953125
dense_p04_a07,a1f73b836b6d7db0ae64999c3dfce12dab2fa8199e9f3013a6a73cbe4a71e10a,11.953125
dense_p04_a08,a1f73b836b6d7db0ae64999c3dfce12dab2fa8199e9f3013a6a73cbe4a71e10a,11.953125
dense_p04_a09,a1f73b836b6d7db0ae64999c3dfce12dab2fa8199e9f3013a6a73cbe4a71e10a,11.953125
dense_p04_a10,a1f73b836b6d7db0ae64999c3dfce12dab2fa8199e9f3013a6a73cbe4a71e10a,11.953125
dense_p04_a11,a1f73b836b6d7db0ae64999c3dfce12dab2fa8199e9f3013a6a73cbe4a71e10a,11.953125
dense_p04_a12,a1f73b836b6d7db0ae64999c3dfce12dab2fa8199e9f3013a6a73cbe4a71e10a,11.953125
dense_p04_a13,a1f73b836b6d7db0ae64999c3dfce12dab2fa8199e9f3013a6a73cbe4a71e10a,11.953125
dense_p04_a14,a1f73b836b6d7db0ae64999c3dfce12dab2fa8199e9f3013a6a73cbe4a71e10a,11.953125
dense_p04_a15,a1f73b836b6d7db0ae64999c3dfce12dab2fa8199e9f3013a6a73cbe4a71e10a,11.953125
dense_p04_a16,a1f73b836b6d7db0ae64999c3dfce12dab2fa8199e9f3013a6a73cbe4a71e10a,11.953125
dense_p04_a17,a1f73b836b6d7db0ae64999c3dfce12dab2fa8199e9f3013a6a73cbe4a71e10a,11.953125
dense_p04_a18,a1f73b836b6d7db0ae64999c3dfce12dab2fa8199e9f3013a6a73cbe4a71e10a,11.953125
dense_p04_a19,a1f73b836b6d7db0ae64999c3dfce12dab2fa8199e9f3013a6a73cbe4a71e10a,11.953125
dense_p04_a20,a1f73b836b6d7db0ae64999c3dfce12dab2fa8199e9f3013a6a73cbe4a71e10a,11.953125
dense_p05_a00,3306b3e736434eda064155f51ffd97b532c045e5dc752dc6f4124b4d710d5b0a,-8.34375
dense_p05_a01,3b9455caf2867875af6b8d11eee183c85b9d8c85d91a970c0d95404b0f15a6dd,-7.2265625
dense_p05_a02,641012ead2b66d90dad88dbd6bf48bcb54ccfee774e7da112766d465aa289ed6,-2.169921875
dense_p05_a03,20e6bf575af3473ff6a0c472ace64bcb3c676e2078c56b9ee745f15e8a205a5a,-9.546875
dense_p05_a04,10e2590ffdeb5f88f914f530cc15f6b61f241c0881ea68ccba0a515eea935708,-9.9453125
dense_p05_a05,9cb14f3be8f262e957209c95678c5778480106198510afe0495b9c1a516b4019,-5.69921875
dense_p05_a06,9cb14f3be8f262e957209c95678c5778480106198510afe0495b9c1a516b4019,-5.69921875
dense_p05_a07,330237bf932fd9d85305ceb02751f0b0ddb162e0cc2d6890e79ce298565f61b7,-11.34375
dense_p05_a08,48f10178a0c26e5eb1567c14ff4a6f706184e3c3db1f9d773fb5581ac431d1e8,-10.8359375
dense_p05_a09,48f10178a0c26e5eb1567c14ff4a6f706184e3c3db1f9d773fb5581ac431d1e8,-10.8359375
dense_p05_a10,7343ec43d889039bbabcbe6c4c878aa40710db7e235f5d0b75fc3d6d7665e75e,-3.23046875
dense_p05_a11,7343ec43d889039bbabcbe6c4c878aa40710db7e235f5d0b75fc3d6d7665e75e,-3.23046875
dense_p05_a12,7343ec43d889039bbabcbe6c4c878aa40710db7e235f5d0b75fc3d6d7665e75e,-3.23046875
dense_p05_a13,7343ec43d889039bbabcbe6c4c878aa40710db7e235f5d0b75fc3d6d7665e75e,-3.23046875
dense_p05_a14,7343ec43d889039bbabcbe6c4c878aa40710db7e235f5d0b75fc3d6d7665e75e,-3.23046875
dense_p05_a15,7343ec43d889039bbabcbe6c4c878aa40710db7e235f5d0b75fc3d6d7665e75e,-3.23046875
dense_p05_a16,7343ec43d889039bbabcbe6c4c878aa40710db7e235f5d0b75fc3d6d7665e75e,-3.23046875
dense_p05_a17,7343ec43d889039bbabcbe6c4c878aa40710db7e235f5d0b75fc3d6d7665e75e,-3.23046875
dense_p05_a18,7343ec43d889039bbabcbe6c4c878aa40710db7e235f5d0b75fc3d6d7665e75e,-3.23046875
dense_p05_a19,dc60a4e791736777a66ff1d6c90fe23cf6ec073fbcb108a575a2ed4f498c9ab4,-12.6328125
dense_p05_a20,f241ebd51cdf5733ec6a31710911729a8012a72b532536f827ff6028e350f877,-9.8046875
dense_p06_a00,918dbdc1e50170b4f66cd221ddb896ddc0b63e2c2f7bccb8b87e69d41c38a305,13.3828125
dense_p06_a01,11f9ac2ed42fc6ebefd5c6a350d656509568820f484d4e79661ad0dc10184e02,14.703125
dense_p06_a02,11f9ac2ed42fc6ebefd5c6a350d656509568820f484d4e79661ad0dc10184e02,14.703125
dense_p06_a03,2cd80cfb99a2686a0c1047a8bc4bb324e7c4706c77052576241a4502051fd905,-1.240234375
dense_p06_a04,2740114cb80fe459cffe5496d2bef284c694084bcdd836515fdb5f2e0b89c7b2,9.0859375
dense_p06_a05,2a069fa67697e6837cf387156c801cdb9d5258c82f0f87bcec71a162ec39f4d8,8.2265625
dense_p06_a06,7621327e993815f4c63fa5035bb653b883d37aa74f3263784a756c9f4ddab477,13.3515625
dense_p06_a07,d1a1873dff58c5390ec9946cdf760836c4043b281cfb3ac3528c788c8f15c270,8.25
dense_p06_a08,e9240ce7a3cf3795a87147c6ed34b4f92bc036ddc28523e3bbbbc05429087187,8.4296875
dense_p06_a09,80c2bb0a9c92dbbfeb52e79969327d6dbb2d018dd360949e94924a733df5decb,13.8125
dense_p06_a10,80c2bb0a9c92dbbfeb52e79969327d6dbb2d018dd360949e94924a733df5decb,13.8125
dense_p06_a11,ae0185522d88da5c4d5d5eabd6ceb9b925db33fa7b27ca6f4d3053f1928039fd,14.4453125
dense_p06_a12,0f4082c936f2ddc40fbe23f552bf7eebcf928f2548af9acc9efc48de112140a5,17.46875
dense_p06_a13,0f4082c936f2ddc40fbe23f552bf7eebcf928f2548af9acc9efc48de112140a5,17.46875
dense_p06_a14,c9819903869d73f95e609a1b9e5311b6928c63a8ffd1cb9f02e7b8457851f858,20.4375
dense_p06_a15,c9819903869d73f95e609a1b9e5311b6928c63a8ffd1cb9f02e7b8457851f858,20.4375
dense_p06_a16,c9819903869d73f95e609a1b9e5311b6928c63a8ffd1cb9f02e7b8457851f858,20.4375
dense_p06_a17,c9819903869d73f95e609a1b9e5311b6928c63a8ffd1cb9f02e7b8457851f858,20.4375
dense_p06_a18,c9819903869d73f95e609a1b9e5311b6928c63a8ffd1cb9f02e7b8457851f858,20.4375
dense_p06_a19,c9819903869d73f95e609a1b9e5311b6928c63a8ffd1cb9f02e7b8457851f858,20.4375
dense_p06_a20,c9819903869d73f95e609a1b9e5311b6928c63a8ffd1cb9f02e7b8457851f858,20.4375
dense_p07_a00,8c33ac96b8fd1b0307c28e1e243d8ed2a9906f36802c0b87385d0aa07f51b40f,4.45703125
dense_p07_a01,8c33ac96b8fd1b0307c28e1e243d8ed2a9906f36802c0b87385d0aa07f51b40f,4.45703125
dense_p07_a02,3f965c441b83e757a44cb81ae4071bbf8d008c33a2aad621438a01919981c9f0,9.3828125
dense_p07_a03,37ba843510ff13cfd0ee66296aeb09c17f9bce09eb6cd88edab0d5d03db6eb6f,8.5703125
dense_p07_a04,786e22590c1f896a981b3d8e9dde98020110e80f80fbb3054092490c92458b7c,11.390625
dense_p07_a05,1ea0be9b3181a3cd4fc024252cc3485dfce3c4f26027dfc8060e4dc363d74887,17.4375
dense_p07_a06,1ea0be9b3181a3cd4fc024252cc3485dfce3c4f26027dfc8060e4dc363d74887,17.4375
dense_p07_a07,947aa871c7750f3629642aa1715a20d69a37852dc13d6fc0aed558b1c8f97c3b,9.25
dense_p07_a08,42b2cf915098d6160b604660d1bf00777b7f706996aa13fc03ca33ff1c1c1209,29.09375
dense_p07_a09,42b2cf915098d6160b604660d1bf00777b7f706996aa13fc03ca33ff1c1c1209,29.09375
dense_p07_a10,f58decbebcf846185fea77d782c20b1790797fb05c3567ac1765fc7ff22cce48,24.203125
dense_p07_a11,f58decbebcf846185fea77d782c20b1790797fb05c3567ac1765fc7ff22cce48,24.203125
dense_p07_a12,f58decbebcf846185fea77d782c20b1790797fb05c3567ac1765fc7ff22cce48,24.203125
dense_p07_a13,f58decbebcf846185fea77d782c20b1790797fb05c3567ac1765fc7ff22cce48,24.203125
dense_p07_a14,f58decbebcf846185fea77d782c20b1790797fb05c3567ac1765fc7ff22cce48,24.203125
dense_p07_a15,f58decbebcf846185fea77d782c20b1790797fb05c3567ac1765fc7ff22cce48,24.203125
dense_p07_a16,f58decbebcf846185fea77d782c20b1790797fb05c3567ac1765fc7ff22cce48,24.203125
dense_p07_a17,f58decbebcf846185fea77d782c20b1790797fb05c3567ac1765fc7ff22cce48,24.203125
dense_p07_a18,f58decbebcf846185fea77d782c20b1790797fb05c3567ac1765fc7ff22cce48,24.203125
dense_p07_a19,f58decbebcf846185fea77d782c20b1790797fb05c3567ac1765fc7ff22cce48,24.203125
dense_p07_a20,dd885f9750962122039724b25d382c6185122d67a463e6bf0271da68bd69a62d,28.296875
dense_p08_a00,8e7cb4a7a3b9e3f57f42e9b24ddf62ba15fcb44d7404620c679de52ae75e390b,-4.8671875
dense_p08_a01,0a683613df03d456b462e5672b166ca67ceeb4050e03b015e9393becc998107e,8.640625
dense_p08_a02,528d5fc5f32bc19c4bf07b897b52ded08a202343782fb8f62aba734f4c839554,5.76171875
dense_p08_a03,528d5fc5f32bc19c4bf07b897b52ded08a202343782fb8f62aba734f4c839554,5.76171875
dense_p08_a04,d2bf805b90e84520da01aab84bd7d37bdac7381e31e050b863d54657c04d9e66,6.4765625
dense_p08_a05,a30cbb95b8b65f9d94756238f5a489ba811a3fe1855506c74c4c58bd1416523f,5.2109375
dense_p08_a06,a30cbb95b8b65f9d94756238f5a489ba811a3fe1855506c74c4c58bd1416523f,5.2109375
dense_p08_a07,f0cb1b317a66af13ead8ef5ec3b64683708f1b0e05e740f491f72b7ea4ff1d55,3.58984375
dense_p08_a08,f0cb1b317a66af13ead8ef5ec3b64683708f1b0e05e740f491f72b7ea4ff1d55,3.58984375
dense_p08_a09,bd8a3dee85591d315a62c9c577ec2e68ad3a8cb23dae47fc09a35a111c5963b2,1.5458984375
dense_p08_a10,38904b445d059ae33413a6e71e92732ab49f6e37ef56e4007bb3bdea2c8fc9d8,-0.442138671875
dense_p08_a11,38904b445d059ae33413a6e71e92732ab49f6e37ef56e4007bb3bdea2c8fc9d8,-0.442138671875
dense_p08_a12,38904b445d059ae33413a6e71e92732ab49f6e37ef56e4007bb3bdea2c8fc9d8,-0.442138671875
dense_p08_a13,84f37613a02d97f1fab613ed39bd9cde98153d91339678998fa2dc39fb3bc120,4.7109375
dense_p08_a14,84f37613a02d97f1fab613ed39bd9cde98153d91339678998fa2dc39fb3bc120,4.7109375
dense_p08_a15,84f37613a02d97f1fab613ed39bd9cde98153d91339678998fa2dc39fb3bc120,4.7109375
dense_p08_a16,ea789e3ae66bba8979ac64c38f772c56884d16f7e884d0d30cd019ddf4fe58e1,6.328125
dense_p08_a17,ea789e3ae66bba8979ac64c38f772c56884d16f7e884d0d30cd019ddf4fe58e1,6.328125
dense_p08_a18,ea789e3ae66bba8979ac64c38f772c56884d16f7e884d0d30cd019ddf4fe58e1,6.328125
dense_p08_a19,ea789e3ae66bba8979ac64c38f772c56884d16f7e884d0d30cd019ddf4fe58e1,6.328125
dense_p08_a20,78f3d8b33f5c3984a50f4d3624987b59f746e86b6dd58c1712178584455890cf,12.453125
dense_p09_a00,c42525eb06cd88668ca855f7f57e559c62a0a723d1e11b988927ae092d7f94a5,-11.1640625
dense_p09_a01,a295384437c87930d0d6ad9067b6ac498c46e0c28b1f95c604d4837e958cf5b2,-8.75
dense_p09_a02,a295384437c87930d0d6ad9067b6ac498c46e0c28b1f95c604d4837e958cf5b2,-8.75
dense_p09_a03,a295384437c87930d0d6ad9067b6ac498c46e0c28b1f95c604d4837e958cf5b2,-8.75
dense_p09_a04,91e290c205cc4473b5917fe2bf2adb311333be90547cb8f241aef4680f6e1d82,-9.4375
dense_p09_a05,fa8ff2f208de81374a52f466df60151bd157ab8ba3d5d60733aa81afccc3fd00,-13.875
dense_p09_a06,fa8ff2f208de81374a52f466df60151bd157ab8ba3d5d60733aa81afccc3fd00,-13.875
dense_p09_a07,8794953ef9441abbbb32800ed86d5fccd34abd6ed1359c42184be1f62e579e34,-9.015625
dense_p09_a08,8794953ef9441abbbb32800ed86d5fccd34abd6ed1359c42184be1f62e579e34,-9.015625
dense_p09_a09,9f56a5d7c09066f5a7b4e69034bbf8d2f6aff24c6190767647b9691a02154e02,-4.45703125
dense_p09_a10,9f56a5d7c09066f5a7b4e69034bbf8d2f6aff24c6190767647b9691a02154e02,-4.45703125
dense_p09_a11,9f56a5d7c09066f5a7b4e69034bbf8d2f6aff24c6190767647b9691a02154e02,-4.45703125
dense_p09_a12,9f56a5d7c09066f5a7b4e69034bbf8d2f6aff24c6190767647b9691a02154e02,-4.45703125
dense_p09_a13,25759eb5cfbc059a33d90d0fd55b58aec5be2a156f1701ef343f98e97aed49fc,-3.29296875
dense_p09_a14,25759eb5cfbc059a33d90d0fd55b58aec5be2a156f1701ef343f98e97aed49fc,-3.29296875
dense_p09_a15,25759eb5cfbc059a33d90d0fd55b58aec5be2a156f1701ef343f98e97aed49fc,-3.29296875
dense_p09_a16,0e615dd1c197cd46f1e3ab68d6e6daa01b553b88bc1d9062ffe8c866d1a986e6,0.235595703125
dense_p09_a17,0e615dd1c197cd46f1e3ab68d6e6daa01b553b88bc1d9062ffe8c866d1a986e6,0.235595703125
dense_p09_a18,ec2b30e8cfee9df17885497b3daef8869f479f7e27a9e68f4c740e9b55e56089,-3.771484375
dense_p09_a19,27f195dac7db9b66099dd2c972f2d289ac01842efd1451994201ac02e51d23f8,0.128173828125
dense_p09_a20,27f195dac7db9b66099dd2c972f2d289ac01842efd1451994201ac02e51d23f8,0.128173828125
dense_p10_a00,bc12098e17b62794264443985b5d9ab43228407df694f561a9d892c136e76b00,-3.826171875
dense_p10_a01,bc12098e17b62794264443985b5d9ab43228407df694f561a9d892c136e76b00,-3.826171875
dense_p10_a02,bc12098e17b62794264443985b5d9ab43228407df694f561a9d892c136e76b00,-3.826171875
dense_p10_a03,bc12098e17b62794264443985b5d9ab43228407df694f561a9d892c136e76b00,-3.826171875
dense_p10_a04,bc12098e17b62794264443985b5d9ab43228407df694f561a9d892c136e76b00,-3.826171875
dense_p10_a05,3d3fb1f793d80251c1c162a910900ebb11a0685a6709c29273990d33cc5f801c,-0.6708984375
dense_p10_a06,3d3fb1f793d80251c1c162a910900ebb11a0685a6709c29273990d33cc5f801c,-0.6708984375
dense_p10_a07,3d3fb1f793d80251c1c162a910900ebb11a0685a6709c29273990d33cc5f801c,-0.6708984375
dense_p10_a08,3d3fb1f793d80251c1c162a910900ebb11a0685a6709c29273990d33cc5f801c,-0.6708984375
dense_p10_a09,3d3fb1f793d80251c1c162a910900ebb11a0685a6709c29273990d33cc5f801c,-0.6708984375
dense_p10_a10,3d3fb1f793d80251c1c162a910900ebb11a0685a6709c29273990d33cc5f801c,-0.6708984375
dense_p10_a11,d2de8882c24dcc4a942146438fd0af8c41c474da6efa9b3758a332aeb405b369,0.148193359375
dense_p10_a12,d2de8882c24dcc4a942146438fd0af8c41c474da6efa9b3758a332aeb405b369,0.148193359375
dense_p10_a13,d2de8882c24dcc4a942146438fd0af8c41c474da6efa9b3758a332aeb405b369,0.148193359375
dense_p10_a14,7f1b6feccead8fd47bc4af608034404d005c5e506f27c5e7acdc45056436b2c8,1.126953125
dense_p10_a15,7f1b6feccead8fd47bc4af608034404d005c5e506f27c5e7acdc45056436b2c8,1.126953125
dense_p10_a16,7f1b6feccead8fd47bc4af608034404d005c5e506f27c5e7acdc45056436b2c8,1.126953125
dense_p10_a17,7f1b6feccead8fd47bc4af608034404d005c5e506f27c5e7acdc45056436b2c8,1.126953125
dense_p10_a18,7f1b6feccead8fd47bc4af608034404d005c5e506f27c5e7acdc45056436b2c8,1.126953125
dense_p10_a19,7f1b6feccead8fd47bc4af608034404d005c5e506f27c5e7acdc45056436b2c8,1.126953125
dense_p10_a20,1b7542b3c64105b679469b3f6f55861d851a333a1255d8020885be87d2e3921f,2.55859375
dense_p11_a00,d6092ae84260e3da630d2045d8d7cd01ccd95f61a27e3e7ce3d37e265d525255,-0.79248046875
dense_p11_a01,6c3e8a33321c9662f582fa9b515ef9fbd74e5a183778ec40a4c9a2c62612dd1e,0.43896484375
dense_p11_a02,c651d7af88c2cb364ea7274a002d670b98ab1d2d321535b1a5b9be52a945025e,5.01171875
dense_p11_a03,c651d7af88c2cb364ea7274a002d670b98ab1d2d321535b1a5b9be52a945025e,5.01171875
dense_p11_a04,35672717d585f085be6b0b2bcf2fc381e3c83b44a64c860609a90f7ecdfc9421,13.9453125
dense_p11_a05,35672717d585f085be6b0b2bcf2fc381e3c83b44a64c860609a90f7ecdfc9421,13.9453125
dense_p11_a06,3bca11748a0d1652e7f4593f0aa37085e554cf71c03e817ab1d3ae07a4e224dc,13.8671875
dense_p11_a07,3bca11748a0d1652e7f4593f0aa37085e554cf71c03e817ab1d3ae07a4e224dc,13.8671875
dense_p11_a08,3bca11748a0d1652e7f4593f0aa37085e554cf71c03e817ab1d3ae07a4e224dc,13.8671875
